3553,3553,org.wildfly:wildfly-feature-pack,Maven,https://github.com/wildfly/wildfly
486,486,org.apache.activemq:activemq-core,Maven,https://github.com/apache/activemq
2933,2933,com.thoughtworks.xstream:xstream,Maven,https://github.com/x-stream/xstream
1908,1908,org.openmrs.module:htmlformentry-omod,Maven,https://github.com/openmrs/openmrs-module-htmlformentry
1958,1958,org.apache.axis:axis-rt-core,Maven,https://github.com/apache/axis1-java
3175,3175,org.apache.tomcat:jasper,Maven,https://github.com/apache/tomcat
1250,1250,org.igniterealtime.openfire:xmppserver,Maven,https://github.com/igniterealtime/Openfire
157,157,org.apache.tomcat:tomcat-catalina,Maven,https://github.com/apache/tomcat
3216,3216,org.apache.cxf:cxf-rt-core,Maven,https://github.com/apache/cxf
2215,2215,org.apache.axis:axis,Maven,https://github.com/apache/axis1-java
1910,1910,org.jenkins-ci.plugins:jira,Maven,https://github.com/jenkinsci/jira-plugin
3705,3705,org.apache.kylin:kylin-server-base,Maven,https://github.com/apache/kylin
2793,2793,org.apache.zookeeper:zookeeper,Maven,https://github.com/apache/zookeeper
100,100,org.openhab.addons.bundles:org.openhab.transform.xpath,Maven,https://github.com/openhab/openhab-addons
672,672,org.membrane-soa:service-proxy-core,Maven,https://github.com/membrane/service-proxy
2605,2605,org.apache.hadoop:hadoop-core,Maven,https://github.com/apache/hadoop
1333,1333,org.jolokia:jolokia-core,Maven,https://github.com/rhuss/jolokia
3933,3933,org.apache.xmlgraphics:batik-svgbrowser,Maven,https://github.com/apache/xmlgraphics-batik
2002,2002,org.apache.qpid:qpid-broker-plugins-amqp-0-8-protocol,Maven,https://github.com/apache/qpid-broker-j
357,357,org.csanchez.jenkins.plugins:kubernetes,Maven,https://github.com/jenkinsci/kubernetes-plugin
3178,3178,org.hibernate:hibernate-validator,Maven,https://github.com/hibernate/hibernate-validator
2930,2930,org.jruby:jruby,Maven,https://github.com/jruby/jruby
3727,3727,org.apache.deltaspike.modules:deltaspike-jsf-module-impl,Maven,https://github.com/apache/deltaspike
68,68,com.liferay.portal:portal-web,Maven,https://github.com/liferay/liferay-portal
